Cluster ID,sponsor_SPONSOR_CODE,sponsor_SPONSOR_NAME,sponsor_STATE,sponsor_POSTAL_CODE,sponsor_COUNTRY_CODE,rolodex_STATE,rolodex_POSTAL_CODE,rolodex_COUNTRY_CODE,rolodex_ADDRESS_LINE_1,rolodex_ADDRESS_LINE_2,rolodex_ADDRESS_LINE_3,rolodex_CITY,sponsor_DUN_AND_BRADSTREET_NUMBER
5418,102659,The Society for Pediatric Radiology,VA,,USA,VA,20191-0000,USA,1891 Preston White Drive,,,Reston,
5419,102660,"Evidence Based Practice Institute, LLC",WA,98144-4012,USA,WA,98144-4012,USA,3303 South Irving Street,,,Seattle,
5420,102661,Family Involvement Center,AZ,85014-2821,USA,AZ,85014-2821,USA,5333 N. 7th Street,Suite A-100,,Phoenix,962312943
5421,102662,"Sigma Theta Tau, Nu Beta Chapter",MD,21205-2110,USA,MD,21205-2110,USA,525 N. Wolfe Street,,,Baltimore,
5422,102679,American Association for Clinical Chemistry,DC,20001-5329,USA,,20001-5329,USA,900 Seventh St NW Ste 400,,,"Washington, DC",
5423,102680,International Pediatric Research Foundation,TX,77381-3089,USA,TX,77381-3089,USA,3400 Research Forest Drive,B-7,,The Woodlands,
5424,102681,Verbatim,NC,28262-8536,USA,NC,28262-8536,USA,1200 W.T. Harris Blvd,,,Charlotte,
5425,102682,Chrysalis BioTherapeutics Inc,TX,77550-1532,USA,TX,77550-1532,USA,2200 Market Street,Suite 609,,Galveston,
5426,102683,Shock Society,MD,20814-3999,USA,MD,20814-3999,USA,9650 Rockville Pike,,,Bethesda,
201,102684,"3DBioWorks, Inc",MD,21202-4113,USA,MD,21202-4113,USA,8 Market Place,Suite 300,,Baltimore,
5427,102699,"Glycomantra, Inc",VA,20105-2915,USA,VA,20105-0000,USA,24793 Shells Way,,,Aldie,
5428,102719,Diabetic Complications Consortium (DiaComp),GA,30912-0004,USA,GA,30912-0004,USA,"1120 15th Street, CA4127",Georgia Regents University,,Augusta,
5429,102739,"Collaborations Pharmaceuticals, Inc",NC,27526-9278,USA,NC,27526-9278,USA,5616 Hilltop Needmore Rd,,,Fuquay Varina,
5430,102740,"Philadelphians Organized to Witness, Empower & Rebuild (POWER, Inc)",PA,19122-3410,USA,PA,19122-3410,USA,1429 North 11th Street,,,Philadelphia,
5431,102741,St. Baldrick's Foundation,CA,91016-5268,USA,CA,91016-5268,USA,1333 South Mayflower Avenue,Suite 400,,Monrovia,
5432,102742,NIH-National Center for Advancing Translational Sciences,MD,20892-4874,USA,MD,20892-4874,USA,6701 Democracy Boulevard,,,Bethesda,
5433,102743,Vanasse Hangen Brustlin Inc.,MD,20910,USA,MD,20910,USA,8403 Colesville Rd,Suite 1100,,Silver Spring,
5434,102744,"Criterium, Inc. Global CRO",NY,,USA,NJ,,USA,"358 Broadway, Suite 201",,,Saratoga Springs,
5435,102745,American Cleaning Institute,DC,20005-4293,USA,,20005-4293,USA,"1331 L Street, NW, Suite 650",,,"Washington, DC",
5436,102746,Istituto Scientifico Romagnolo per lo Studio e la Cura dei Tumori,,,ITA,,,ITA,"via Piero Maroncelli, 40",,,47014 Meldola (FC),
32,102759,STMD-Maryland Department of Commerce,MD,21202-3189,USA,MD,21202-3189,USA,"401 East Pratt, 5th Floor",,,Baltimore,119228588
5437,102760,Institut Pasteur,,,FRA,,75724,FRA,Rue Du Docteur Roux 25-28,,,Paris CEDEX 15,
5438,102761,New Jersey Innovation Institute,NJ,07103-3568,USA,NJ,07103-3568,USA,211 Warren St,,,Newark,
5439,102762,American Australian Association,NY,10004-3813,USA,NY,10004-3813,USA,50 Broadway,Suite 2003,,New York,
5440,102779,Public Health Institute,CA,94607-4046,USA,CA,94607-4046,USA,"555 12th Street, 10th Floor",,,Oakland,128663390
5441,102800,Bellerophon Pulse Technologies,MD,08827,USA,NJ,08827,USA,Perryville III Corporate Park,"53 Frontage Road, Suite 301",,Hampton,
5442,102801,"MacroGenics, Inc.",MD,20850-3368,USA,MD,20850-3368,USA,9640 Medical Center Drive,,,Rockville,
5443,102802,"Receptos, Inc.",CA,92121-1101,USA,CA,92121-1101,USA,"3033 Science Park Road, Suite 300",,,San Diego,
5444,102804,The MENTOR Network,MA,02110-1218,USA,MA,02110-1218,USA,313 Congress Street,,,Boston,
5445,102805,Chadwick Center for Children & Families,CA,92123-4223,USA,CA,92123-4223,USA,"3020 Children's Way, MC 5016",,,San Diego,
5446,102806,DUPLICATE USE 005137 University of Denver,CO,,USA,CO,80210-4711,USA,Knoebel Institute for Healthy Aging,2199 S. University Blvd,,Denver,
5447,102807,Novavax,MD,20878-1760,USA,MD,20878-1760,USA,20 Firstfield Road,,,Gaithersburg,
5448,102808,"inVentiv Health Clinical, LLC",NJ,08540-6239,USA,NJ,08540-6239,USA,202 Carnegie Center,Suite 200,,Princeton,
5449,102809,Mayor's Office of Criminal Justice,MD,21202-3427,USA,MD,21202-3427,USA,"100 North Holliday Street, Room 334",,,Baltimore,
5450,102810,Cures Within Reach,--,60077-5316,USA,IL,60077-5316,USA,Illinois Science + Technology Park,"8025 Lamon Avenue, Suite 440",,Skokie,
5451,102820,Saint Luke's Hospital of Kansas City,MO,64111-0000,,MO,64111-0000,USA,4401 Wornall Road,Suite 3112,,Kansas City,
5452,102839,FAIR Girls,DC,20037-0000,USA,DC,20037-1233,USA,"2100 M Street, NW #170-254",,,Washington,
5453,102859,ViiV Healthcare,NC,27709-0143,USA,NC,27709-3398,USA,Five Moore Drive,,,Research Triangle Park,
5454,102880,Tapimmune Inc.,FL,32202-0000,USA,FL,32202-0000,USA,50 North Laura Street,Suite 2500,,Jacksonville,
5455,102899,Dartmouth Hitchcock,--,03756-1000,USA,NH,03756-1000,USA,One Medical Center Drive,,,Lebanon,
5456,102900,"Ruth Ellis Center, Inc.",MI,48203-3127,USA,MI,48203-3127,USA,77 Victor Street,,,Highland Park,180095890
5457,102901,Sonavex Inc.,MD,21211-2806,USA,MD,21211-2806,USA,"810 Wyman Park Dr, Suite G02",,,Baltimore,
5458,102902,"Seeds of Promise, LLC",MD,21218-3523,USA,MD,21218-3523,USA,3213 Frisby Street,,,Baltimore,
5459,102903,MeMed Diagnostics Ltd.,,,ISR,,,ISR,5 Nahum Heth St,,,Haifa,
5460,102904,MADE CLEAR Climate Change,MD,21401-3475,USA,MD,21401-3475,USA,1 Park Place,Suite 325,,Annapolis,
5461,102905,"Communities United, Inc.",MD,21218-5627,USA,MD,21218-5627,USA,"2221 Maryland Avenue, 2nd Floor",,,Baltimore,
5462,102907,QIPS Council,CO,80044-0156,USA,CO,80044-0156,USA,Patient Safety Education Partnership,PO Box 440156,,Colorado,
5463,102908,Monash University,,VIC 3800,AUS,,VIC3800,AUS,"Level 1, Chancellery Building D","26 Sports Walk, Clayton",,Melbourne,
5464,102909,"Isomark, LLC",WI,53711-1077,USA,WI,53711-1077,USA,"455 Science Drive, Suite 155",,,Madison,
5465,102910,"CeloNova BioSciences, Inc.",TX,78258-3486,USA,TX,78258-3486,USA,18615 Tuscany Stone,,,San Antonio,
5466,102911,Cepheid,CA,94089-1189,USA,CA,94089-1189,USA,904 Caribbean Drive,,,Sunnyvale,
5467,102912,"Neuralstem, Inc.",MD,20876-4064,USA,MD,20876-4064,USA,20271 Goldenrod Lane,,,Germantown,
5468,102913,Cynapsus Therapeutics,NC,27609-8140,USA,NC,27609-8140,USA,"4800 Falls of Neuse Road, Suite 600",,,Raleigh,
5469,102914,"Kite Pharma, Inc.",CA,90404-3505,USA,CA,90404-3505,USA,2225 Colorado Avenue,,,Santa Monica,
146,102915,"Delcath Systems, Inc.",NY,10019-6399,USA,NY,10019-6399,USA,"1301 Avenue of the Americas, 43rd floor",,,New York,
5470,102916,"Cameron Health, Inc.",MN,55112-5798,USA,MN,55112-5798,USA,4100 Hamline Ave. N.,,,St. Paul,
5471,102917,CIVITAS Therapeutics,NC,27604-1500,USA,NC,27604-1500,USA,3201 Beechleaf Court Suite 600,,,Raleigh,
5472,102918,Alimera Sciences,GA,30005-8897,USA,GA,30005-8897,USA,6120 Windward Parkway,Suite 290,,Alpharetta,
5473,102919,Chronix Biomedical Corporation,CA,95138-1400,USA,CA,95138-1400,USA,5941 Optical Court,Suite 203E,,San Jose,
5474,102920,"Alnylam Pharmaceuticals, Inc.",MA,02142-1106,USA,MA,02142-1106,USA,300 Third Street,3rd floor,,Cambridge,
5475,102921,"Ultraviolet Interventions, Inc.",MD,21227-3863,USA,MD,21227-3863,USA,1450 South Rolling Rd,,,Baltimore,
5476,102922,"Sirtex Medical, Inc.",MA,01801-3363,USA,MA,01801-3363,USA,300 Unicorn Park Drive,,,Woburn,
5477,102923,Cerus Corporation,CA,94520-4813,USA,CA,94520-4813,USA,2550 Stanwell Drive,,,Concord,
5478,102924,"Melinta Therapeutics, Inc.",CT,06511-6663,USA,CT,06511-6663,USA,"300 George Street, Suite 301",,,New Haven,
5479,102925,"Davol, A Bard Company",RI,02886-2850,USA,RI,02886-2850,USA,100 Crossings Boulevard,,,Warwick,
5480,102939,Frequency Therapeutics,CT,06032-1913,USA,CT,06032-1913,USA,Cell and Genome Sciences building,400 Farmington Ave,,Farmington,
5481,102959,Making a Difference in Infectious Diseases,CT,06825-6604,USA,CT,06825-6604,USA,P.O. Box 1604,,,Fairfield,
5482,102979,Buffalo State College/SUNY Research Foundation,NY,14222-1004,USA,NY,14222-1004,USA,1300 Elmwood Avenue,,,Buffalo,612724732
5483,102980,Council for the Advancement of Nursing Science,DC,20005-4903,USA,,20005-4903,USA,"1000 Vermont Avenue, NW Suite 910",,,"Washington, DC",
5484,102981,Johns Hopkins Center for Global Health,MD,21205-2185,USA,MD,21205-2185,USA,415 N Washington St.,Rooms 333-341,,Baltimore,
5485,102982,Jhpiego Corporation,MD,21231-3462,USA,MD,21231-3462,USA,1615 Thames Street,Suite 200,,Baltimore,618022149
5486,102999,American College Personnel Association (ACPA Foundation),--,20036-0000,USA,,20036-0000,USA,One Dupont Circle NW,Suite 300,,"Washington, DC",
5487,103019,University of Toronto Hospital for Sick Children,ON,M5GOA4,CAN,ON,M5GOA4,CAN,686 Bay Street,Research Institute,,Toronto,208511808
5488,103020,Washington State Health Care Authority,WA,98504-4533,USA,WA,98504-2702,USA,Behavioral Health & Recovery Program,P.O. Box 42702,,Olympia,
5489,103021,Arbutus BioPhama,PA,18902-8400,USA,PA,18902-8400,USA,3805 Old Eastern Road,,,Doylestown,
5490,103022,Stony Brook University Medical Center,NY,11794-3362,USA,NY,11794-3362,USA,Office of Sponsored Programs,,,Stony Brook,804878247
5491,103023,SUNY Fredonia/SUNY Research Foundation,NY,14063-9797,USA,NY,14063-9797,USA,Thompson Hall E230,Office of Sponsored Programs,,Fredonia,152606182
5492,103039,FORMA Therapeutics,MA,02472-2806,USA,MA,02472-2806,USA,"500 Arsenal St, Suite 100",,,Watertown,
5493,103060,International Parkinson and Movement Disorder Society Pan American Section,WI,53202-3823,USA,WI,53202-3823,USA,"555 East Wells Street, Suite 1100",,,Milwaukee,
5494,103061,Enduring Hearts,GA,30064-1675,USA,GA,30064-1675,USA,3600 Dallas Highway,Suite 230-350,,Marietta,
5495,103079,Johns Hopkins Berman Institute of Bioethics,MD,21205-1595,USA,MD,21205-1595,USA,1809 Ashland Avenue,,,Baltimore,
5496,103080,Onslow County Partnership for Children,NC,28546-6760,USA,NC,28546-6760,USA,103 North Plain Road,,,Jacksonville,
5497,103081,Agensys,CA,90404-4923,USA,CA,90404-4923,USA,1800 Stewart Street,,,Santa Monica,
5498,103082,XIP,CA,94710-2737,USA,CA,94710-2737,USA,820 Heinz Ave,,,Berkeley,
5499,103083,The Hope Foundation,MI,48105-9484,USA,MI,48105-9484,USA,24 Frank Lloyd Wright Drive,Suite 3600A,,Ann Arbor,
5500,103084,"Ocular Theraputix, Inc.",MA,01730-1449,USA,MA,01730-1449,USA,34 Crosby Drive,Ste 105,,Bedford,
5501,103085,Inotek Pharmaceuticals,MA,02421-3137,USA,MA,02421-3137,USA,91 Hartwell Ave,2nd Floor,,Lexington,
5502,103086,Clear Guide Medical,MD,21211-0000,,MD,21211-0000,USA,"3600 Clipper Mill Road, Suite 400",,,Baltimore,
5503,103099,Mid-Atlantic Nutrition Obesity Research Center,MD,21201-1509,USA,MD,21201-1509,USA,660 West Redwood Street,,,Baltimore,
5504,103119,University of Maryland Institute of Human Virology Botswana,,,BWA,,,BWA,"Plot 70667, Fairscape Precinct","Unit 3, Third Floor, Fairgrounds",,Gaborone,
5505,103120,Chesapeake Employers Insurance,MD,21286-2226,USA,MD,21286-2226,USA,8722 Loch Raven Blvd,,,Towson,
5506,103139,Q-Linea AB,,,SWE,,,SWE,Dag Hammarskjolds vag 54 B,,,752 37 Uppsala,
5507,103140,The Duke Endowment,NC,28202-2706,USA,NC,28202-2706,USA,800 East Morehead Street,,,Charlotte,
5508,103141,Universite Libre de Bruxelles,,,BEL,,6041,BEL,"Rue Adrienne Bolland, 8B",,,Charleroi,283017739
5509,103159,US Committee for Refugees and Immigrants,VA,22202-3794,USA,VA,22202-3794,USA,2231 Crystal Drive,,,Arlington,
5510,103179,"Panacea Pharmaceuticals, Inc.",MD,20877-2143,USA,MD,20877-2143,USA,"209 Perry Parkway, Ste. 13",,,Gaithersburg,
5511,103199,The William H. Donner Foundation,NY,10165,USA,NY,10591-5118,USA,520 White Plains Road,Suite 500,,Tarrytown,
5512,103220,NantWorks,CA,90232-3506,USA,CA,90232-3506,USA,9920 Jefferson Blvd,,,Culver City,
5513,103221,Humacyte,NC,27709-2695,USA,NC,27709-2695,USA,PO Box 12695,,,Durham,
5514,103222,"Electromedical Products International, Inc.",TX,76067-9034,USA,TX,76067-9034,USA,2201 Garrett Morris Pkwy,,,Mineral Wells,
5515,103223,"Faigen Family Foundation, Inc.",FL,33480-3725,USA,FL,33480-3725,USA,"231 Bradley Pl., Ste. 200",,,Palm Beach,
207,103224,Carolina County Department of Social Services,MD,21629-1229,USA,MD,21629-1229,USA,207 South Third Street,PO Box 400,,Denton,878358332
208,103239,"Edward Mallinckrodt, Jr. Foundation",IL,62034-3221,USA,IL,62034-3221,USA,114 Forest Grove Drive,,,Glen Carbon,
209,103259,Trinity College Dublin,,,IRL,,,IRL,College Green,2 Dublin,,Dublin 2,988662490
5516,103260,National Council on Family Relations,MN,55454-1115,USA,MN,55454-1115,USA,1201 West River Parkway,Suite 200,,Minneapolis,
5517,103261,Beit Cure Hospital,,,MWI,,,MWI,PO Box 31236,,,Blantyre,558575646
5518,103262,Muhimbili Orthopaedic Institute,,,TZA,,,TZA,Off United Nations Road,,,Dar es Salaam,600783422
5519,103263,African Orthopaedic Research Foundation,,,KEN,,,KEN,Hospital Road,,,Nairobi,561212987
5520,103264,Makerere University College of Health Sciences,,,UGA,,,UGA,P.O. Box 7072,,,Kampala,850536636
5521,103265,USC Institute of Urology,CA,30089-0112,USA,CA,90089-0112,USA,1441 Eastlake,Suite 7416,,Los Angeles,
148,103266,Laura and John Arnold Foundation,TX,77056-6169,USA,TX,77056-6169,USA,2800 Post Oak Blvd,Suite 225,,Houston,
5522,103267,Utah Department of Human Services,UT,84116-3100,USA,UT,84116-3100,USA,195 North 1950 West,,,Utah,
5523,103268,The Medical Foundation,MA,02116-6230,USA,MA,02116-6230,USA,95 Berkeley Street,Suite 208,,Boston,
5524,103269,"New York State Conference of Local Mental Hygiene Directors, Inc.",NY,12207-2840,USA,NY,12207-2840,USA,41 State Street,Suite 505,,Albany,
5525,103279,Maryland Fire Chiefs Association,MD,21157-8038,USA,MD,21157-8038,USA,3915 Salem Bottom Road,,,Westminster,
5526,103280,Western Michigan University,MI,49008-1282,USA,MI,49008-1282,USA,1000 Oakland Drive,,,Kalamazoo,622364479
5527,103299,"Dexcel Pharma Technologies, Ltd",,,ISR,,30600000,ISR,1 Dexcel St,,,Or Akiva,
5528,103300,"Epizyme, Inc.",MA,02139-3584,USA,MA,02139-3584,USA,"400 Technology Square, 4th Floor",,,Cambridge,
5529,103301,Morton K. and Jane Blaustein Foundation,MD,21201-1630,USA,MD,21202-1630,USA,One South Street,Suite 2900,,Baltimore,
5530,103303,Nemours/Alfred I. duPont Hospital for Children,DE,19803-3607,USA,DE,19803-3607,USA,1600 Rockland Road,,,Wilmington,
5531,103319,Medical Technology Enterprise Consortium,SC,29486-7790,USA,SC,29486-7790,USA,315 Sigma Drive,,,Summerville,
5532,103320,Oral Health Nursing and Education and Practice,NY,10010-4067,USA,NY,10010-4067,USA,New York University College of Nursing,"433 First Avenue, 6th Floor",,New York,
5533,103321,Infectious Diseases Institute Limited,,,UGA,,,UGA,Makerere University,PO Box 22418,,Kampala,954577867
5534,103322,Erytech Pharma Inc,MA,02142-1531,USA,MA,02142-1531,USA,Riverfront Office Park,"One Main Street, Suite 1150",,Cambridge,
5535,103323,DLA Piper (corporation),MD,21209-3600,USA,--,21209-3600,USA,The Marbury Building,6225 Smith Avenue,,Baltimore,
5536,103324,"Evogen, Inc",KS,19104-2614,USA,KS,19104-2614,USA,"9393 West 110th Street, Suite 500",,,Overland Park,
5537,103340,Notsew Orm Sands Foundation,TX,77077-5716,USA,TX,77077-5716,USA,2470 Dairy Ashford,# 802,,Houston,
5538,103360,InSightec,TX,75244-6079,USA,TX,75244-6079,USA,US Office,"4851 Lyndon B Johnson Fwy, Suite 400",,Dallas,
5539,103380,ERAD Therapeutics Inc.,ON,L7K-1H6,CAN,ON,L7K-1H6,CAN,6 Cedar Drive,,,Caledon,
214,103400,The University of Aberdeen,,AB24-3FX,GBR,,AB24-3FX,GBR,"University Office, King's College, Regent Walk",AB24 3FX,,Aberdeen,
5540,103401,Kadmon Corporation,NY,10016-8367,USA,NY,10016-8367,USA,450 East 29th Street,,,New York,
5541,103402,Jackson GI Medical LLC,PA,17102-2303,USA,PA,17102-2303,USA,1714 N 2nd St,,,Harrisburg,
5542,103403,NBA/GE Healthcare Orthopedics & Sports Medicine Collaboration,CT,06828-0002,USA,CT,06828-0002,USA,3135 Easton Turnpike,,,Fairfield,
5543,103404,United Nations Office for Project Services TB Reach,,,CHE,,,CHE,Chemin de Blandonnet 2,1214 Vernier,,Geneva,
215,103405,Equal Justice Works,DC,20036-4511,USA,DC,20036-4511,USA,"1730 M Street, NW, Suite 800",,,Washington,
5544,103406,NeuroDerm Ltd.,,,ISR,,7670212,ISR,Ruhrberg Science Building,3 Pekeris Street,,Rehovot,
5545,103420,Concordia International Corp.,ON,L6J-1H9,CAN,ON,L6J-1H9,CAN,"277 Lakeshore Road East, Suite 302",,,Oakville,
5546,103421,Marathon Oil Company,TX,77056-2723,USA,TX,77056-2723,USA,Emerging Technology,5555 San Felipe Street,,Houston,
5547,103422,Banyan Biomarkers,CA,92127-1904,USA,CA,92127-1904,USA,16744 West Bernardo Drive,,,San Diego,
5548,103423,Acoustical Society of America,NY,11747-4300,USA,NY,11747-4300,USA,1305 Walt Whitman Road,Suite 300,,Melville,
5549,103424,US Naval Medical Research Unit No. 6,,,PER,,,PER,Venezuela Avenue Block 36,,,Callao,078286517
5550,103440,"Clark Charitable Foundation, Inc.",MD,20814-6195,USA,MD,20814-6195,USA,"7500 Old Georgetown Rd, 15th floor",,,Bethesda,
5551,103460,Smith Richardson Foundation,CT,06880-4311,USA,CT,06880-4311,USA,60 Jessup Road,,,Westport,
5552,103480,WBAL Radio,MD,21211-1313,USA,MD,21211-1313,USA,3800 Hooper Avenue,,,Baltimore,
5553,103481,Integrace Institute at Copper Ridge,MD,21784-7650,USA,MD,21784-7650,USA,710 Obrecht Road,,,Sykesville,
5554,103500,"The Kiely Group, Inc.",CA,95667-5900,USA,CA,95667-5900,USA,1390 Broadway,8101,,Placeville,
5555,103501,Simons Foundation - DUPLICATE - USE 004791,NY,10010-7003,USA,NY,10010-7003,USA,160 Fifth Ave,7th floor,,New York,
5556,103502,Cancer Research Foundation,IL,60657-0000,USA,IL,60657-0000,USA,3354 North Paulina Street,Suite208,,Chicago,
5557,103520,National Centre of Excellence in Molecular Biology,,,PAK,,53700,PAK,National Centre of Excellence in Molecular Biology,87-West Canal Bank Road,,Lahore,
5558,103521,"Third Sector New England, Inc.",MA,02111-2679,USA,MA,02111-2679,USA,89 South Street,Suite 700,,Boston,
5559,103522,Woodstream Corporation,PA,17543-0327,USA,PA,17543-0327,USA,P.O. Box 327,69 North Locust,,Lititz,
5560,103523,Stony Brook University/SUNY Research Foundation,NY,11794-3362,USA,NY,11794-3362,USA,Office of Sponsored Programs,W5510 Melville Library,,Stony Brook,804878247
5561,103540,Thoracic Surgery Foundation,IL,60611-3295,USA,IL,60611-3295,USA,633 North Street Claire Street 23rd Floor,,,Chicago,
5562,103541,Moss Rehabilitation Research Institute,PA,19027-0000,USA,PA,19027-0000,,50 Townshipline Road,,,,
5563,103542,Linxx Global Solutions,VA,23452-1367,USA,VA,23452-1367,USA,"272 Bendix Road, Suite 220",,,Virginia Beach,
5564,103543,ACell,MD,21046-1701,USA,MD,21046-1701,USA,Compliance & Professional Relations,6640 Eli Whitney Drive,Suite 200,Columbia,
5565,103544,Academic and Community Cancer Research United,MN,55905-0001,USA,MN,55905-0001,USA,200 First Street SW,,,Rochester,
5566,103545,Wendt Center for Loss & Healing,DC,20008-1162,USA,DC,20008-1162,USA,"4201 Connecticut Avenue, NW, Suite 300",,,Washington,
5567,103546,Allotropic Tech LLC,MD,21227-3831,USA,MD,21227-3831,USA,1448 South Rolling Road,Suite 210,,Halethorpe,062277113
218,103547,"EurekaFacts, LLC",MD,20850-2421,USA,MD,20850-2421,USA,51 Monroe Street,Plaza East 10,,Rockville,
219,103548,"Robert J Kleberg, Jr and Helen C Kleberg Foundation",TX,78205-3510,USA,TX,78205-3510,USA,700 North St. Mary's Street,Suite 1200,,San Antonio,
5568,103560,CAMLOG Foundation,,,CHE,,CH-4053,CHE,Margarethenstr. 38,,,Basel,
5569,103580,"Avanir Pharmaceuticals, Inc.",CA,92656-7114,USA,CA,92656-7114,USA,"30 Enterprise, Suite 400",,,Aliso Viejo,
5570,103581,"Tabula Rasa Healthcare, Inc.",NJ,08057-4600,USA,NJ,08057-4600,USA,228 Strawbridge Drive,,,Moorestown,
5571,103582,Pharmacy Quality Alliance,VA,22315-4643,USA,VA,22152-2324,USA,Research and Quality Strategies,6213 Old Keene Mill Court,,Springfield,
5572,103583,"Plain Language Works, LLC",NM,87107-6670,USA,NM,87107-6670,USA,P.O. Box 6670,,,Albuquerque,
5573,103584,Fund for Educational Excellence,MD,21201-5322,USA,MD,21201-5322,USA,800 North Charles Street,Suite 400,,Baltimore,
5574,103585,Baltimore's Promise,MD,21201-1602,USA,MD,21201-1602,USA,Village of Cross Keys,"Village Square 1, Suite 177",,Baltimore,
5575,103586,"Botswana Network on Ethics, Law and HIV/AIDS",,,BWA,,,BWA,"Plot 37208, Rapples Crescent, Block 8",,,Gaborone,
